Year_Month,Date,S_No,Commodity_Raw,Commodity,Target_Commodity,Category,Unit,National_Average_Price,Source_File,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar
2025-08,2025-08-01,4,Bread plain (Small Size),Bread plain (Small Size),,Bakery & Confectionery,Each,108.83,2025-08_Annexure1.xlsx,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,110.0,110.0,120.0,110.0,112.92,100.0,100.0,120.0,100.0
2025-08,2025-08-01,5,Beef with Bone (Average Quality),Beef with Bone (Average Quality),,Meat & Poultry,1 Kg,1116.19,2025-08_Annexure1.xlsx,1378.95,1372.98,1100.0,1100.0,1068.31,1200.0,1016.4,1253.59,1000.0,1294.18,1170.39,1000.0,1165.7,1038.55,900.0,1049.21,1000.0
2025-08,2025-08-01,6,Mutton (Average Quality),Mutton (Average Quality),,Meat & Poultry,1 Kg,2053.78,2025-08_Annexure1.xlsx,2387.23,2382.86,2100.0,2100.0,2332.86,2200.0,2066.12,2328.28,1866.06,2172.35,2036.92,1700.0,2000.0,2019.61,1600.0,2073.86,1766.03
2025-08,2025-08-01,7,Chicken Farm Broiler (Live),Chicken Farm Broiler (Live),,Meat & Poultry,1 Kg,446.03,2025-08_Annexure1.xlsx,450.44,447.88,432.1,433.29,420.28,442.49,428.62,429.93,417.71,472.3,448.98,452.15,442.46,452.17,460.74,471.89,485.33
2025-08,2025-08-01,8,Milk fresh (Un-boiled),Milk fresh (Un-boiled),,Dairy & Eggs,1 Ltr,201.73,2025-08_Annexure1.xlsx,230.7,216.86,200.0,170.0,187.93,200.0,173.27,197.73,174.1,220.0,218.32,200.0,243.29,241.06,176.6,200.0,200.0
2025-08,2025-08-01,9,Curd (Dahi) Loose,Curd (Dahi) Loose,,Dairy & Eggs,1 Kg,236.66,2025-08_Annexure1.xlsx,251.18,241.06,220.0,180.0,220.47,240.0,220.0,235.5,206.46,335.48,314.88,220.0,286.51,262.06,200.0,220.0,220.0
2025-08,2025-08-01,10,Powdered Milk NIDO 390 gm Polybag,Powdered Milk NIDO 390 gm Polybag,,Dairy & Eggs,Each,1091.92,2025-08_Annexure1.xlsx,1138.28,1140.65,1100.0,1100.0,1100.0,1100.0,1120.0,1082.07,1100.0,1065.34,1097.49,1080.0,1030.0,1100.0,1016.4,1100.0,1100.0
2025-08,2025-08-01,11,Eggs Hen (Farm),Eggs Hen (Farm),,Dairy & Eggs,1 Dozen,300.07,2025-08_Annexure1.xlsx,302.15,301.45,300.0,297.47,291.93,291.91,291.93,288.25,297.41,315.62,310.67,304.88,308.06,302.44,304.88,307.38,286.51
2025-08,2025-08-01,12,Mustard Oil (Average Quality),Mustard Oil (Average Quality),,Oils & Fats,1 Kg,530.87,2025-08_Annexure1.xlsx,643.22,633.89,500.0,500.0,541.79,554.98,483.31,580.0,469.53,538.43,435.29,424.74,493.18,629.68,478.12,597.23,593.26
2025-08,2025-08-01,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",,Oils & Fats,Each,2872.88,2025-08_Annexure1.xlsx,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2915.0,2817.75,3000.0,2865.0,2865.0
2025-08,2025-08-01,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,,Oils & Fats,Each,1461.33,2025-08_Annexure1.xlsx,1460.0,1460.0,1460.0,1478.71,1460.0,1460.0,1460.0,1460.0,1468.29,1460.0,1460.0,1460.0,1485.0,1446.66,1425.0,1460.0,1480.0
2025-08,2025-08-01,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,,Oils & Fats,Each,568.03,2025-08_Annexure1.xlsx,569.0,569.0,569.0,569.0,569.0,560.0,569.0,571.48,569.0,569.0,569.0,569.0,579.0,557.76,550.0,569.0,580.0
2025-08,2025-08-01,16,Bananas (Kela) Local,Bananas (Kela) Local,,Fruits,1 Dozen,156.33,2025-08_Annexure1.xlsx,239.86,228.89,150.0,152.44,155.75,140.1,150.0,184.32,181.59,121.22,105.93,157.37,102.73,180.93,167.06,139.58,165.1
2025-08,2025-08-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,295.31,2025-08_Annexure1.xlsx,339.13,339.19,270.0,270.0,276.15,283.13,280.0,322.16,266.62,304.78,299.78,300.0,280.0,294.5,280.0,329.94,300.0
2025-08,2025-08-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,382.13,2025-08_Annexure1.xlsx,425.29,397.44,325.75,327.47,373.49,360.82,368.03,398.88,393.31,380.84,410.32,417.45,362.41,369.09,344.66,449.89,416.18
2025-08,2025-08-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,447.58,2025-08_Annexure1.xlsx,503.75,489.9,403.31,410.0,447.65,470.83,480.0,471.03,433.27,404.02,415.09,437.45,488.8,434.96,456.64,489.96,394.84
2025-08,2025-08-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,307.55,2025-08_Annexure1.xlsx,354.01,352.74,280.0,280.0,267.18,288.31,280.0,303.65,293.18,314.42,294.9,306.52,320.0,326.07,303.24,339.94,342.94
2025-08,2025-08-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,81.92,2025-08_Annexure1.xlsx,103.95,98.4,90.79,86.53,76.93,91.95,91.58,99.42,100.0,76.26,65.39,60.0,56.84,91.37,67.35,72.15,86.18
2025-08,2025-08-01,22,Onions,Onions,Onions,Vegetables,1 Kg,69.73,2025-08_Annexure1.xlsx,97.64,84.19,80.0,77.66,77.01,64.28,67.01,76.67,74.83,65.03,62.85,54.77,69.76,87.66,70.4,46.57,50.0
2025-08,2025-08-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,112.16,2025-08_Annexure1.xlsx,138.79,125.15,134.8,119.92,135.63,101.85,114.51,118.29,132.49,113.78,107.68,115.7,102.39,107.0,107.48,66.17,91.48
2025-08,2025-08-01,24,Sugar Refined,Sugar Refined,,Sugar & Sweeteners,1 Kg,180.19,2025-08_Annexure1.xlsx,176.97,177.36,181.25,181.25,174.0,174.57,174.0,177.84,186.65,186.74,181.65,176.75,176.96,187.62,182.9,182.48,185.23
2025-08,2025-08-01,25,Gur (Average Quality),Gur (Average Quality),,Sugar & Sweeteners,1 Kg,242.21,2025-08_Annexure1.xlsx,274.63,266.6,240.0,240.0,248.9,226.47,214.82,268.62,214.82,263.17,247.51,240.0,208.1,267.75,243.29,229.91,236.62
2025-08,2025-08-01,26,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,,Condiments & Spices,Each,72.57,2025-08_Annexure1.xlsx,75.04,73.84,70.0,70.0,70.0,70.0,80.0,70.0,80.0,76.52,70.0,70.0,70.0,70.0,70.0,80.0,70.0
2025-08,2025-08-01,27,Chilies Powder NATIONAL 200 gm Packet,Chilies Powder NATIONAL 200 gm Packet,,Condiments & Spices,Each,320.0,2025-08_Annexure1.xlsx,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
2025-08,2025-08-01,28,Garlic (Lehsun),Garlic (Lehsun),,Vegetables,1 Kg,386.37,2025-08_Annexure1.xlsx,407.12,343.8,350.0,350.0,360.5,386.87,482.06,392.9,444.89,466.56,386.38,354.81,299.67,409.24,400.0,349.76,430.89
2025-08,2025-08-01,29,Tea Lipton Yellow Label 190 gm Packet,Tea Lipton Yellow Label 190 gm Packet,,Beverages,Each,447.07,2025-08_Annexure1.xlsx,447.06,447.05,447.05,447.05,447.06,447.5,447.06,447.05,447.0,447.06,447.06,447.05,447.05,447.0,447.0,447.0,447.05
2025-08,2025-08-01,30,Cooked Beef at Average Hotel,Cooked Beef at Average Hotel,,Food Away from Home,Per Plate,311.57,2025-08_Annexure1.xlsx,354.07,334.26,450.0,350.0,291.76,315.82,300.0,325.91,309.68,355.31,301.62,200.0,240.0,247.93,300.0,359.91,343.2
2025-08,2025-08-01,31,Cooked Daal at Average Hotel,Cooked Daal at Average Hotel,,Food Away from Home,Per Plate,167.37,2025-08_Annexure1.xlsx,241.4,220.86,150.0,170.0,194.15,176.14,150.0,141.08,173.27,183.7,172.25,154.92,120.0,133.72,130.0,188.54,193.1
2025-08,2025-08-01,32,Tea Prepared Ordinary,Tea Prepared Ordinary,,Food Away from Home,Per Cup,61.68,2025-08_Annexure1.xlsx,70.0,68.58,60.0,50.0,60.0,63.16,63.16,76.52,50.0,70.0,71.45,60.0,70.0,48.83,50.0,80.0,50.0
2025-08,2025-08-01,33,Cigarettes Capstan 20'S Packet,Cigarettes Capstan 20'S Packet,,Tobacco,Each,243.02,2025-08_Annexure1.xlsx,250.0,244.5,230.0,230.0,240.0,250.0,240.0,240.0,240.0,250.0,250.0,240.0,240.0,250.0,250.0,244.95,243.29
2025-08,2025-08-01,34,"Long Cloth 57"" Gul Ahmed/Al Karam","Long Cloth 57"" Gul Ahmed/Al Karam",,Textiles & Apparel,1 mtr,657.39,2025-08_Annexure1.xlsx,738.24,721.62,667.0,660.0,790.0,566.19,700.0,800.0,793.28,732.18,538.81,500.0,646.33,642.0,700.0,748.89,400.0
2025-08,2025-08-01,35,Shirting (Average Quality),Shirting (Average Quality),,Textiles & Apparel,1 mtr,499.89,2025-08_Annexure1.xlsx,701.62,654.44,600.0,450.0,428.7,866.35,600.0,520.7,586.59,629.4,482.06,229.58,482.74,656.62,476.22,229.85,372.77
2025-08,2025-08-01,36,Lawn Printed Gul Ahmed/Al Karam,Lawn Printed Gul Ahmed/Al Karam,,Textiles & Apparel,1 mtr,657.22,2025-08_Annexure1.xlsx,662.12,628.7,748.0,650.0,784.81,666.26,714.0,738.46,818.89,720.79,508.11,550.0,632.89,702.0,650.0,748.89,400.0
2025-08,2025-08-01,37,Georgette (Average Quality),Georgette (Average Quality),,Textiles & Apparel,1 mtr,301.9,2025-08_Annexure1.xlsx,394.66,378.24,250.0,300.0,349.32,350.0,400.0,327.54,300.0,336.11,311.51,206.46,332.47,239.86,250.0,219.62,282.31
2025-08,2025-08-01,38,Gents Sandal Bata,Gents Sandal Bata,,Footwear,Pair,2499.0,2025-08_Annexure1.xlsx,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0
2025-08,2025-08-01,39,Gents Sponge Chappal Bata,Gents Sponge Chappal Bata,,Footwear,Pair,599.0,2025-08_Annexure1.xlsx,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
2025-08,2025-08-01,40,Ladies Sandal Bata,Ladies Sandal Bata,,Footwear,Pair,1399.0,2025-08_Annexure1.xlsx,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0
2025-08,2025-08-01,41,Electricity Charges upto 50 Units,Electricity Charges upto 50 Units,,Energy & Utilities,Per Unit,5.4,2025-08_Annexure1.xlsx,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
2025-08,2025-08-01,42,Gas Charges upto 3.3719 MMBTU,Gas Charges upto 3.3719 MMBTU,,Energy & Utilities,MMBTU,2566.5,2025-08_Annexure1.xlsx,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5
2025-08,2025-08-01,43,Firewood Whole,Firewood Whole,,Energy & Utilities,40 Kg,1342.23,2025-08_Annexure1.xlsx,2089.01,1651.22,1500.0,1500.0,1658.35,1800.0,1250.0,1440.97,1600.0,1317.0,1165.7,900.0,1165.7,1171.18,849.02,1349.38,1032.28
2025-08,2025-08-01,44,Energy Saver Philips 14 Watt,Energy Saver Philips 14 Watt,,Household Goods,Each,386.6,2025-08_Annexure1.xlsx,276.63,260.4,550.0,575.0,550.0,400.0,550.0,575.0,272.7,350.0,432.67,300.0,370.0,350.0,250.0,350.0,432.67
2025-08,2025-08-01,45,Sufi Washing Soap 250 gm Cake,Sufi Washing Soap 250 gm Cake,,Personal & Household Care,Each,132.0,2025-08_Annexure1.xlsx,140.0,140.0,130.0,130.0,130.0,130.0,130.0,133.0,140.0,130.0,130.0,138.0,120.0,130.0,130.0,140.0,125.0
2025-08,2025-08-01,46,Match Box,Match Box,,Household Goods,Each,6.24,2025-08_Annexure1.xlsx,6.0,6.0,7.0,5.0,6.32,7.0,6.0,7.0,7.0,7.0,6.56,6.0,7.0,7.0,5.0,5.97,5.0
2025-08,2025-08-01,47,Petrol Super,Petrol Super,,Fuel & Transport,Per Litre,265.82,2025-08_Annexure1.xlsx,265.57,265.59,265.6,265.77,265.57,265.6,265.87,265.58,266.21,265.66,266.87,265.57,265.93,265.6,266.7,265.66,265.57
2025-08,2025-08-01,48,Hi-Speed Diesel,Hi-Speed Diesel,,Fuel & Transport,Per Litre,280.52,2025-08_Annexure1.xlsx,280.3,280.29,280.33,280.5,280.3,280.34,280.6,280.34,280.94,280.39,281.68,280.3,280.14,280.33,281.33,280.37,280.3
2025-08,2025-08-01,49,LPG 11.67 kg Cylinder,LPG 11.67 kg Cylinder,,Energy & Utilities,Each,2939.62,2025-08_Annexure1.xlsx,3062.32,3190.91,3179.65,3143.99,2839.17,3091.46,2799.11,2984.86,3249.62,2697.7,2965.57,2920.0,2690.54,2753.99,2757.89,2887.35,2848.64
2025-08,2025-08-01,50,Telephone Call Charges,Telephone Call Charges,,Communication,Per Minute,1.79,2025-08_Annexure1.xlsx,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
2025-08,2025-08-01,51,Toilet Soap LIFEBUOY 115 gm,Toilet Soap LIFEBUOY 115 gm,,Personal & Household Care,Each,112.54,2025-08_Annexure1.xlsx,116.17,116.17,112.3,115.49,111.82,119.6,99.74,116.17,116.17,115.64,116.17,110.0,118.6,99.74,112.32,109.43,110.0
2025-09,2025-09-01,1,Wheat Flour Bag,Wheat Flour Bag,,Cereals & Grains,20 Kg,2099.93,2025-09_Annexure1.xlsx,2246.76,2076.67,1924.23,1957.63,1897.43,1900.49,1900.49,1915.97,1987.2,2215.14,2322.93,2138.93,2226.24,2288.81,2268.21,2303.42,2234.54
2025-09,2025-09-01,2,Rice Basmati Broken (Average Quality),Rice Basmati Broken (Average Quality),,Cereals & Grains,1 Kg,216.17,2025-09_Annexure1.xlsx,270.65,260.17,180.0,187.45,210.37,240.0,170.0,193.1,186.43,282.43,211.44,200.0,243.29,231.03,143.26,282.3,246.62
2025-09,2025-09-01,3,Rice IRRI-6/9 (Sindh/Punjab),Rice IRRI-6/9 (Sindh/Punjab),,Cereals & Grains,1 Kg,158.01,2025-09_Annexure1.xlsx,178.64,162.9,,,,160.0,186.61,140.92,176.6,177.66,144.81,170.0,116.57,130.31,159.85,164.8,159.85
2025-09,2025-09-01,4,Bread plain (Small Size),Bread plain (Small Size),,Bakery & Confectionery,Each,110.12,2025-09_Annexure1.xlsx,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,110.0,110.0,120.0,130.0,116.57,100.0,100.0,120.0,100.0
2025-09,2025-09-01,5,Beef with Bone (Average Quality),Beef with Bone (Average Quality),,Meat & Poultry,1 Kg,1122.85,2025-09_Annexure1.xlsx,1378.95,1372.98,1100.0,1100.0,1068.31,1200.0,1049.21,1271.98,1000.0,1304.87,1170.39,1000.0,1165.7,1038.55,900.0,1099.24,1000.0
2025-09,2025-09-01,6,Mutton (Average Quality),Mutton (Average Quality),,Meat & Poultry,1 Kg,2062.77,2025-09_Annexure1.xlsx,2402.66,2397.86,2100.0,2100.0,2332.86,2200.0,2082.99,2355.15,1866.06,2218.25,2049.0,1700.0,2000.0,2019.61,1624.43,2073.86,1766.03
2025-09,2025-09-01,7,Chicken Farm Broiler (Live),Chicken Farm Broiler (Live),,Meat & Poultry,1 Kg,416.65,2025-09_Annexure1.xlsx,417.7,414.38,400.11,401.99,400.94,412.3,404.71,401.25,389.46,440.04,421.85,414.09,416.11,412.41,420.19,463.88,459.14
2025-09,2025-09-01,8,Milk fresh (Un-boiled),Milk fresh (Un-boiled),,Dairy & Eggs,1 Ltr,202.2,2025-09_Annexure1.xlsx,234.67,216.86,200.0,170.0,189.11,200.0,173.27,197.73,176.6,220.0,218.32,200.0,243.29,241.59,176.6,200.0,200.0
2025-09,2025-09-01,9,Curd (Dahi) Loose,Curd (Dahi) Loose,,Dairy & Eggs,1 Kg,236.88,2025-09_Annexure1.xlsx,253.88,241.06,220.0,180.0,220.7,240.0,220.0,235.5,208.11,335.48,314.88,220.0,286.51,262.06,199.15,220.0,220.0
2025-09,2025-09-01,10,Powdered Milk NIDO 390 gm Polybag,Powdered Milk NIDO 390 gm Polybag,,Dairy & Eggs,Each,1094.55,2025-09_Annexure1.xlsx,1138.28,1140.65,1100.0,1100.0,1100.0,1100.0,1120.0,1100.0,1100.0,1065.34,1097.49,1080.0,1047.07,1100.0,1024.7,1100.0,1100.0
2025-09,2025-09-01,11,Eggs Hen (Farm),Eggs Hen (Farm),,Dairy & Eggs,1 Dozen,311.1,2025-09_Annexure1.xlsx,315.47,314.83,304.96,304.98,303.74,306.22,305.48,299.64,308.74,326.0,307.35,320.0,320.0,316.02,316.39,324.67,296.16
2025-09,2025-09-01,12,Mustard Oil (Average Quality),Mustard Oil (Average Quality),,Oils & Fats,1 Kg,537.29,2025-09_Annexure1.xlsx,643.22,633.89,500.0,500.0,541.79,558.74,491.61,580.0,500.0,539.29,460.46,440.0,504.93,629.68,478.66,597.23,593.26
2025-09,2025-09-01,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",,Oils & Fats,Each,2874.42,2025-09_Annexure1.xlsx,2873.71,2873.71,2865.0,2865.0,2865.0,2865.0,2865.0,2865.0,2873.71,2865.0,2865.0,2865.0,2915.0,2817.75,3000.0,2865.0,2865.0
2025-09,2025-09-01,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,,Oils & Fats,Each,1460.82,2025-09_Annexure1.xlsx,1464.97,1464.97,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1468.29,1460.0,1460.0,1460.0,1485.0,1446.66,1425.0,1460.0,1480.0
2025-09,2025-09-01,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,,Oils & Fats,Each,568.59,2025-09_Annexure1.xlsx,571.99,571.99,569.0,569.0,571.99,560.0,569.0,569.0,571.99,569.0,569.0,569.0,579.0,557.76,550.0,569.0,580.0
2025-09,2025-09-01,16,Bananas (Kela) Local,Bananas (Kela) Local,,Fruits,1 Dozen,139.82,2025-09_Annexure1.xlsx,222.91,211.21,144.73,150.0,143.16,119.11,134.16,177.41,147.38,112.18,95.47,119.43,91.12,159.74,126.67,125.31,165.1
2025-09,2025-09-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,295.39,2025-09_Annexure1.xlsx,329.21,331.65,264.95,267.46,276.15,300.0,280.0,322.16,266.62,307.47,299.78,300.0,280.0,284.54,274.86,329.94,322.23
2025-09,2025-09-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,387.18,2025-09_Annexure1.xlsx,419.95,399.08,337.47,337.47,368.52,370.0,391.56,407.15,388.21,381.12,404.65,409.88,364.17,367.53,371.18,469.85,415.46
2025-09,2025-09-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,448.35,2025-09_Annexure1.xlsx,503.75,489.9,401.65,402.41,437.04,480.0,480.0,471.03,419.06,402.41,404.69,429.88,481.64,429.72,456.64,489.96,465.04
2025-09,2025-09-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,308.8,2025-09_Annexure1.xlsx,342.86,345.79,276.62,277.47,274.72,300.0,294.1,313.23,288.08,312.46,294.9,306.52,320.0,322.47,294.9,349.94,352.61
2025-09,2025-09-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,84.86,2025-09_Annexure1.xlsx,110.97,101.58,90.0,87.12,81.94,91.58,98.65,90.62,108.15,76.63,69.7,60.0,63.22,92.0,70.66,77.14,94.25
2025-09,2025-09-01,22,Onions,Onions,Onions,Vegetables,1 Kg,86.43,2025-09_Annexure1.xlsx,127.81,118.19,100.0,97.4,87.67,82.39,76.52,86.58,100.0,80.25,74.95,72.0,84.45,105.47,77.27,62.4,64.02
2025-09,2025-09-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,198.04,2025-09_Annexure1.xlsx,245.66,233.27,246.57,240.76,216.67,232.84,209.2,220.99,238.02,171.41,172.18,170.85,201.02,187.17,141.81,130.48,167.23
2025-09,2025-09-01,24,Sugar Refined,Sugar Refined,,Sugar & Sweeteners,1 Kg,183.3,2025-09_Annexure1.xlsx,183.07,182.49,184.39,181.42,176.0,176.0,176.0,179.1,186.65,188.55,187.58,181.73,183.28,189.8,184.75,187.48,188.74
2025-09,2025-09-01,25,Gur (Average Quality),Gur (Average Quality),,Sugar & Sweeteners,1 Kg,246.26,2025-09_Annexure1.xlsx,274.63,266.6,240.0,240.0,248.9,236.41,240.82,268.62,230.82,263.17,258.4,234.84,209.76,272.46,244.95,229.91,236.62
2025-09,2025-09-01,26,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,,Condiments & Spices,Each,72.56,2025-09_Annexure1.xlsx,74.83,73.84,70.0,70.0,70.0,70.0,80.0,70.0,80.0,76.52,70.0,70.0,70.0,70.0,70.0,80.0,70.0
2025-09,2025-09-01,27,Chilies Powder NATIONAL 200 gm Packet,Chilies Powder NATIONAL 200 gm Packet,,Condiments & Spices,Each,320.0,2025-09_Annexure1.xlsx,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
2025-09,2025-09-01,28,Garlic (Lehsun),Garlic (Lehsun),,Vegetables,1 Kg,402.89,2025-09_Annexure1.xlsx,407.12,344.85,411.95,400.0,355.44,395.57,494.92,404.36,479.24,475.34,391.37,400.0,323.25,407.06,391.2,377.08,430.89
2025-09,2025-09-01,29,Tea Lipton Yellow Label 190 gm Packet,Tea Lipton Yellow Label 190 gm Packet,,Beverages,Each,447.06,2025-09_Annexure1.xlsx,447.06,447.05,447.05,447.05,447.06,447.5,447.01,447.05,447.0,447.06,447.06,447.05,447.05,447.0,447.0,447.0,447.05
2025-09,2025-09-01,30,Cooked Beef at Average Hotel,Cooked Beef at Average Hotel,,Food Away from Home,Per Plate,314.5,2025-09_Annexure1.xlsx,354.07,334.26,450.0,350.0,291.76,315.82,300.0,325.91,309.68,362.63,301.62,200.0,240.0,284.78,300.0,359.91,343.2
2025-09,2025-09-01,31,Cooked Daal at Average Hotel,Cooked Daal at Average Hotel,,Food Away from Home,Per Plate,167.45,2025-09_Annexure1.xlsx,241.4,220.86,150.0,170.0,194.15,176.14,150.0,141.08,173.27,183.99,172.25,154.92,120.0,133.72,130.0,189.82,193.1
2025-09,2025-09-01,32,Tea Prepared Ordinary,Tea Prepared Ordinary,,Food Away from Home,Per Cup,61.71,2025-09_Annexure1.xlsx,70.0,68.58,60.0,50.0,60.0,63.16,63.16,76.52,50.0,70.0,71.45,60.0,70.0,49.32,50.0,80.0,50.0
2025-09,2025-09-01,33,Cigarettes Capstan 20'S Packet,Cigarettes Capstan 20'S Packet,,Tobacco,Each,243.02,2025-09_Annexure1.xlsx,250.0,244.5,230.0,230.0,240.0,250.0,240.0,240.0,240.0,250.0,250.0,240.0,240.0,250.0,250.0,244.95,243.29
2025-09,2025-09-01,34,"Long Cloth 57"" Gul Ahmed/Al Karam","Long Cloth 57"" Gul Ahmed/Al Karam",,Textiles & Apparel,1 mtr,660.12,2025-09_Annexure1.xlsx,738.24,721.62,667.0,660.0,790.0,566.19,700.0,800.0,793.28,732.95,577.59,500.0,646.33,642.0,700.0,748.89,400.0
2025-09,2025-09-01,35,Shirting (Average Quality),Shirting (Average Quality),,Textiles & Apparel,1 mtr,502.32,2025-09_Annexure1.xlsx,701.62,654.44,600.0,450.0,428.7,866.35,600.0,520.7,586.59,629.4,523.35,229.58,482.74,656.62,476.22,229.85,372.77
2025-09,2025-09-01,36,Lawn Printed Gul Ahmed/Al Karam,Lawn Printed Gul Ahmed/Al Karam,,Textiles & Apparel,1 mtr,660.26,2025-09_Annexure1.xlsx,662.12,628.7,748.0,650.0,784.81,666.26,714.0,738.46,818.89,720.79,549.62,550.0,632.89,702.0,650.0,748.89,400.0
2025-09,2025-09-01,37,Georgette (Average Quality),Georgette (Average Quality),,Textiles & Apparel,1 mtr,303.15,2025-09_Annexure1.xlsx,394.66,378.24,250.0,300.0,349.32,350.0,400.0,327.54,300.0,336.11,311.51,206.46,356.65,239.86,250.0,219.62,282.31
2025-09,2025-09-01,38,Gents Sandal Bata,Gents Sandal Bata,,Footwear,Pair,2499.0,2025-09_Annexure1.xlsx,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0
2025-09,2025-09-01,39,Gents Sponge Chappal Bata,Gents Sponge Chappal Bata,,Footwear,Pair,599.0,2025-09_Annexure1.xlsx,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
2025-09,2025-09-01,40,Ladies Sandal Bata,Ladies Sandal Bata,,Footwear,Pair,1399.0,2025-09_Annexure1.xlsx,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0
2025-09,2025-09-01,41,Electricity Charges upto 50 Units,Electricity Charges upto 50 Units,,Energy & Utilities,Per Unit,4.99,2025-09_Annexure1.xlsx,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99
2025-09,2025-09-01,42,Gas Charges upto 3.3719 MMBTU,Gas Charges upto 3.3719 MMBTU,,Energy & Utilities,MMBTU,2566.5,2025-09_Annexure1.xlsx,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5
2025-09,2025-09-01,43,Firewood Whole,Firewood Whole,,Energy & Utilities,40 Kg,1351.16,2025-09_Annexure1.xlsx,2089.01,1651.22,1500.0,1500.0,1658.35,1800.0,1250.0,1440.97,1600.0,1317.0,1253.46,900.0,1213.5,1171.18,849.02,1349.38,1032.28
